image_name,tags
train_34484__flipv,artisinal_mine clear primary water
train_34484__rot30,artisinal_mine clear primary water
train_34484__rot60,artisinal_mine clear primary water
train_34484__trans20_10,artisinal_mine clear primary water
train_34506,clear conventional_mine primary road water
train_34506__fliph,clear conventional_mine primary road water
train_34506__flipv,clear conventional_mine primary road water
train_34506__rot30,clear conventional_mine primary road water
train_34506__rot60,clear conventional_mine primary road water
train_34506__trans20_10,clear conventional_mine primary road water
train_34532,bare_ground haze primary
train_34532__fliph,bare_ground haze primary
train_34532__flipv,bare_ground haze primary
train_34532__rot30,bare_ground haze primary
train_34532__rot60,bare_ground haze primary
train_34532__trans20_10,bare_ground haze primary
train_34533,agriculture bare_ground clear habitation primary road
train_34533__fliph,agriculture bare_ground clear habitation primary road
train_34533__flipv,agriculture bare_ground clear habitation primary road
train_34533__rot30,agriculture bare_ground clear habitation primary road
train_34533__rot60,agriculture bare_ground clear habitation primary road
train_34533__trans20_10,agriculture bare_ground clear habitation primary road
train_34535,bare_ground clear primary water
train_34535__fliph,bare_ground clear primary water
train_34535__flipv,bare_ground clear primary water
train_34535__rot30,bare_ground clear primary water
train_34535__rot60,bare_ground clear primary water
train_34535__trans20_10,bare_ground clear primary water
train_34540,bare_ground haze primary
train_34540__fliph,bare_ground haze primary
train_34540__flipv,bare_ground haze primary
train_34540__rot30,bare_ground haze primary
train_34540__rot60,bare_ground haze primary
train_34540__trans20_10,bare_ground haze primary
train_34547,clear primary selective_logging
train_34547__fliph,clear primary selective_logging
train_34547__flipv,clear primary selective_logging
train_34547__rot30,clear primary selective_logging
train_34547__rot60,clear primary selective_logging
train_34547__trans20_10,clear primary selective_logging
train_34580,blow_down clear primary
train_34580__fliph,blow_down clear primary
train_34580__flipv,blow_down clear primary
train_34580__rot30,blow_down clear primary
train_34580__rot60,blow_down clear primary
train_34580__trans20_10,blow_down clear primary
train_34586,clear primary selective_logging
train_34586__fliph,clear primary selective_logging
train_34586__flipv,clear primary selective_logging
train_34586__rot30,clear primary selective_logging
train_34586__rot60,clear primary selective_logging
train_34586__trans20_10,clear primary selective_logging
train_34618,bare_ground clear
train_34618__fliph,bare_ground clear
train_34618__flipv,bare_ground clear
train_34618__rot30,bare_ground clear
train_34618__rot60,bare_ground clear
train_34618__trans20_10,bare_ground clear
train_34625,clear primary road selective_logging
train_34625__fliph,clear primary road selective_logging
train_34625__flipv,clear primary road selective_logging
train_34625__rot30,clear primary road selective_logging
train_34625__rot60,clear primary road selective_logging
train_34625__trans20_10,clear primary road selective_logging
train_34628,clear primary road selective_logging
train_34628__fliph,clear primary road selective_logging
train_34628__flipv,clear primary road selective_logging
train_34628__rot30,clear primary road selective_logging
train_34628__rot60,clear primary road selective_logging
train_34628__trans20_10,clear primary road selective_logging
train_34644,agriculture bare_ground clear primary road
train_34644__fliph,agriculture bare_ground clear primary road
train_34644__flipv,agriculture bare_ground clear primary road
train_34644__rot30,agriculture bare_ground clear primary road
train_34644__rot60,agriculture bare_ground clear primary road
train_34644__trans20_10,agriculture bare_ground clear primary road
train_34688,agriculture bare_ground clear road
train_34688__fliph,agriculture bare_ground clear road
train_34688__flipv,agriculture bare_ground clear road
train_34688__rot30,agriculture bare_ground clear road
train_34688__rot60,agriculture bare_ground clear road
train_34688__trans20_10,agriculture bare_ground clear road
train_34689,bare_ground clear road
train_34689__fliph,bare_ground clear road
train_34689__flipv,bare_ground clear road
train_34689__rot30,bare_ground clear road
train_34689__rot60,bare_ground clear road
train_34689__trans20_10,bare_ground clear road
train_34721,bare_ground clear primary road
train_34721__fliph,bare_ground clear primary road
train_34721__flipv,bare_ground clear primary road
train_34721__rot30,bare_ground clear primary road
train_34721__rot60,bare_ground clear primary road
train_34721__trans20_10,bare_ground clear primary road
train_34751,agriculture bare_ground clear primary water
train_34751__fliph,agriculture bare_ground clear primary water
train_34751__flipv,agriculture bare_ground clear primary water
train_34751__rot30,agriculture bare_ground clear primary water
train_34751__rot60,agriculture bare_ground clear primary water
train_34751__trans20_10,agriculture bare_ground clear primary water
train_34755,bare_ground partly_cloudy primary
train_34755__fliph,bare_ground partly_cloudy primary
train_34755__flipv,bare_ground partly_cloudy primary
train_34755__rot30,bare_ground partly_cloudy primary
train_34755__rot60,bare_ground partly_cloudy primary
train_34755__trans20_10,bare_ground partly_cloudy primary
train_34765,bare_ground clear primary water
train_34765__fliph,bare_ground clear primary water
train_34765__flipv,bare_ground clear primary water
train_34765__rot30,bare_ground clear primary water
train_34765__rot60,bare_ground clear primary water
train_34765__trans20_10,bare_ground clear primary water
train_34768,clear primary road selective_logging
train_34768__fliph,clear primary road selective_logging
train_34768__flipv,clear primary road selective_logging
train_34768__rot30,clear primary road selective_logging
train_34768__rot60,clear primary road selective_logging
train_34768__trans20_10,clear primary road selective_logging
train_34778,clear primary blooming
train_34778__fliph,clear primary blooming
train_34778__flipv,clear primary blooming
train_34778__rot30,clear primary blooming
train_34778__rot60,clear primary blooming
train_34778__trans20_10,clear primary blooming
train_34828,artisinal_mine clear primary road water
train_34828__fliph,artisinal_mine clear primary road water
train_34828__flipv,artisinal_mine clear primary road water
train_34828__rot30,artisinal_mine clear primary road water
train_34828__rot60,artisinal_mine clear primary road water
train_34828__trans20_10,artisinal_mine clear primary road water
train_34845,blooming clear primary
train_34845__fliph,blooming clear primary
train_34845__flipv,blooming clear primary
train_34845__rot30,blooming clear primary
train_34845__rot60,blooming clear primary
train_34845__trans20_10,blooming clear primary
train_34851,agriculture clear cultivation primary road selective_logging
train_34851__fliph,agriculture clear cultivation primary road selective_logging
train_34851__flipv,agriculture clear cultivation primary road selective_logging
train_34851__rot30,agriculture clear cultivation primary road selective_logging
train_34851__rot60,agriculture clear cultivation primary road selective_logging
train_34851__trans20_10,agriculture clear cultivation primary road selective_logging
train_34864,blooming clear primary water
train_34864__fliph,blooming clear primary water
train_34864__flipv,blooming clear primary water
train_34864__rot30,blooming clear primary water
train_34864__rot60,blooming clear primary water
train_34864__trans20_10,blooming clear primary water
train_34869,blooming clear primary
train_34869__fliph,blooming clear primary
train_34869__flipv,blooming clear primary
train_34869__rot30,blooming clear primary
train_34869__rot60,blooming clear primary
train_34869__trans20_10,blooming clear primary
train_34878,bare_ground clear primary water
train_34878__fliph,bare_ground clear primary water
train_34878__flipv,bare_ground clear primary water
train_34878__rot30,bare_ground clear primary water
train_34878__rot60,bare_ground clear primary water
train_34878__trans20_10,bare_ground clear primary water
train_34881,artisinal_mine bare_ground clear primary selective_logging water
train_34881__fliph,artisinal_mine bare_ground clear primary selective_logging water
train_34881__flipv,artisinal_mine bare_ground clear primary selective_logging water
train_34881__rot30,artisinal_mine bare_ground clear primary selective_logging water
train_34881__rot60,artisinal_mine bare_ground clear primary selective_logging water
train_34881__trans20_10,artisinal_mine bare_ground clear primary selective_logging water
train_34899,clear primary road selective_logging
train_34899__fliph,clear primary road selective_logging
train_34899__flipv,clear primary road selective_logging
train_34899__rot30,clear primary road selective_logging
train_34899__rot60,clear primary road selective_logging
train_34899__trans20_10,clear primary road selective_logging
train_34911,agriculture bare_ground clear primary road
train_34911__fliph,agriculture bare_ground clear primary road
train_34911__flipv,agriculture bare_ground clear primary road
train_34911__rot30,agriculture bare_ground clear primary road
train_34911__rot60,agriculture bare_ground clear primary road
train_34911__trans20_10,agriculture bare_ground clear primary road
train_34943,artisinal_mine clear primary
train_34943__fliph,artisinal_mine clear primary
train_34943__flipv,artisinal_mine clear primary
train_34943__rot30,artisinal_mine clear primary
train_34943__rot60,artisinal_mine clear primary
train_34943__trans20_10,artisinal_mine clear primary
train_34949,artisinal_mine clear primary
train_34949__fliph,artisinal_mine clear primary
train_34949__flipv,artisinal_mine clear primary
train_34949__rot30,artisinal_mine clear primary
train_34949__rot60,artisinal_mine clear primary
train_34949__trans20_10,artisinal_mine clear primary
train_34955,artisinal_mine clear primary water
train_34955__fliph,artisinal_mine clear primary water
train_34955__flipv,artisinal_mine clear primary water
train_34955__rot30,artisinal_mine clear primary water
train_34955__rot60,artisinal_mine clear primary water
train_34955__trans20_10,artisinal_mine clear primary water
train_34956,agriculture bare_ground clear cultivation habitation primary water
train_34956__fliph,agriculture bare_ground clear cultivation habitation primary water
train_34956__flipv,agriculture bare_ground clear cultivation habitation primary water
train_34956__rot30,agriculture bare_ground clear cultivation habitation primary water
train_34956__rot60,agriculture bare_ground clear cultivation habitation primary water
train_34956__trans20_10,agriculture bare_ground clear cultivation habitation primary water
train_34958,agriculture clear conventional_mine habitation road
train_34958__fliph,agriculture clear conventional_mine habitation road
train_34958__flipv,agriculture clear conventional_mine habitation road
train_34958__rot30,agriculture clear conventional_mine habitation road
train_34958__rot60,agriculture clear conventional_mine habitation road
train_34958__trans20_10,agriculture clear conventional_mine habitation road
train_34961,blooming clear primary
train_34961__fliph,blooming clear primary
train_34961__flipv,blooming clear primary
train_34961__rot30,blooming clear primary
train_34961__rot60,blooming clear primary
train_34961__trans20_10,blooming clear primary
train_34976,agriculture bare_ground partly_cloudy primary
train_34976__fliph,agriculture bare_ground partly_cloudy primary
train_34976__flipv,agriculture bare_ground partly_cloudy primary
train_34976__rot30,agriculture bare_ground partly_cloudy primary
train_34976__rot60,agriculture bare_ground partly_cloudy primary
train_34976__trans20_10,agriculture bare_ground partly_cloudy primary
train_34985,agriculture bare_ground clear habitation primary road
train_34985__fliph,agriculture bare_ground clear habitation primary road
train_34985__flipv,agriculture bare_ground clear habitation primary road
train_34985__rot30,agriculture bare_ground clear habitation primary road
train_34985__rot60,agriculture bare_ground clear habitation primary road
train_34985__trans20_10,agriculture bare_ground clear habitation primary road
train_34991,agriculture blooming cultivation haze primary
train_34991__fliph,agriculture blooming cultivation haze primary
train_34991__flipv,agriculture blooming cultivation haze primary
train_34991__rot30,agriculture blooming cultivation haze primary
train_34991__rot60,agriculture blooming cultivation haze primary
train_34991__trans20_10,agriculture blooming cultivation haze primary
train_35000,cultivation haze primary slash_burn
train_35000__fliph,cultivation haze primary slash_burn
train_35000__flipv,cultivation haze primary slash_burn
train_35000__rot30,cultivation haze primary slash_burn
train_35000__rot60,cultivation haze primary slash_burn
train_35000__trans20_10,cultivation haze primary slash_burn
train_35003,clear primary road selective_logging
train_35003__fliph,clear primary road selective_logging
train_35003__flipv,clear primary road selective_logging
train_35003__rot30,clear primary road selective_logging
train_35003__rot60,clear primary road selective_logging
train_35003__trans20_10,clear primary road selective_logging
train_35028,clear primary road selective_logging
train_35028__fliph,clear primary road selective_logging
train_35028__flipv,clear primary road selective_logging
train_35028__rot30,clear primary road selective_logging
train_35028__rot60,clear primary road selective_logging
train_35028__trans20_10,clear primary road selective_logging
train_35031,clear primary road selective_logging
train_35031__fliph,clear primary road selective_logging
train_35031__flipv,clear primary road selective_logging
train_35031__rot30,clear primary road selective_logging
train_35031__rot60,clear primary road selective_logging
train_35031__trans20_10,clear primary road selective_logging
train_35037,agriculture blooming clear cultivation primary road
train_35037__fliph,agriculture blooming clear cultivation primary road
train_35037__flipv,agriculture blooming clear cultivation primary road
train_35037__rot30,agriculture blooming clear cultivation primary road
train_35037__rot60,agriculture blooming clear cultivation primary road
train_35037__trans20_10,agriculture blooming clear cultivation primary road
train_35044,cultivation habitation partly_cloudy primary slash_burn
train_35044__fliph,cultivation habitation partly_cloudy primary slash_burn
train_35044__flipv,cultivation habitation partly_cloudy primary slash_burn
train_35044__rot30,cultivation habitation partly_cloudy primary slash_burn
train_35044__rot60,cultivation habitation partly_cloudy primary slash_burn
train_35044__trans20_10,cultivation habitation partly_cloudy primary slash_burn
train_35045,clear primary road selective_logging
train_35045__fliph,clear primary road selective_logging
train_35045__flipv,clear primary road selective_logging
train_35045__rot30,clear primary road selective_logging
train_35045__rot60,clear primary road selective_logging
train_35045__trans20_10,clear primary road selective_logging
train_35050,bare_ground clear road
train_35050__fliph,bare_ground clear road
train_35050__flipv,bare_ground clear road
train_35050__rot30,bare_ground clear road
train_35050__rot60,bare_ground clear road
train_35050__trans20_10,bare_ground clear road
train_35069,agriculture bare_ground clear habitation primary road
train_35069__fliph,agriculture bare_ground clear habitation primary road
train_35069__flipv,agriculture bare_ground clear habitation primary road
train_35069__rot30,agriculture bare_ground clear habitation primary road
train_35069__rot60,agriculture bare_ground clear habitation primary road
train_35069__trans20_10,agriculture bare_ground clear habitation primary road
train_35073,bare_ground clear primary
train_35073__fliph,bare_ground clear primary
train_35073__flipv,bare_ground clear primary
train_35073__rot30,bare_ground clear primary
train_35073__rot60,bare_ground clear primary
train_35073__trans20_10,bare_ground clear primary
train_35123,artisinal_mine clear primary water
train_35123__fliph,artisinal_mine clear primary water
train_35123__flipv,artisinal_mine clear primary water
train_35123__rot30,artisinal_mine clear primary water
train_35123__rot60,artisinal_mine clear primary water
train_35123__trans20_10,artisinal_mine clear primary water
train_35138,bare_ground clear
train_35138__fliph,bare_ground clear
train_35138__flipv,bare_ground clear
train_35138__rot30,bare_ground clear
train_35138__rot60,bare_ground clear
train_35138__trans20_10,bare_ground clear
train_35146,bare_ground partly_cloudy primary water
train_35146__fliph,bare_ground partly_cloudy primary water
train_35146__flipv,bare_ground partly_cloudy primary water
train_35146__rot30,bare_ground partly_cloudy primary water
train_35146__rot60,bare_ground partly_cloudy primary water
train_35146__trans20_10,bare_ground partly_cloudy primary water
train_35183,agriculture clear habitation primary road selective_logging
train_35183__fliph,agriculture clear habitation primary road selective_logging
train_35183__flipv,agriculture clear habitation primary road selective_logging
train_35183__rot30,agriculture clear habitation primary road selective_logging
train_35183__rot60,agriculture clear habitation primary road selective_logging
train_35183__trans20_10,agriculture clear habitation primary road selective_logging
train_35203,bare_ground clear primary
train_35203__fliph,bare_ground clear primary
train_35203__flipv,bare_ground clear primary
train_35203__rot30,bare_ground clear primary
train_35203__rot60,bare_ground clear primary
train_35203__trans20_10,bare_ground clear primary
train_35213,clear primary selective_logging
train_35213__fliph,clear primary selective_logging
train_35213__flipv,clear primary selective_logging
train_35213__rot30,clear primary selective_logging
train_35213__rot60,clear primary selective_logging
train_35213__trans20_10,clear primary selective_logging
train_35221,bare_ground clear primary road
train_35221__fliph,bare_ground clear primary road
train_35221__flipv,bare_ground clear primary road
train_35221__rot30,bare_ground clear primary road
train_35221__rot60,bare_ground clear primary road
train_35221__trans20_10,bare_ground clear primary road
train_35250,blooming clear primary
train_35250__fliph,blooming clear primary
train_35250__flipv,blooming clear primary
train_35250__rot30,blooming clear primary
train_35250__rot60,blooming clear primary
train_35250__trans20_10,blooming clear primary
train_35254,clear primary blooming
train_35254__fliph,clear primary blooming
train_35254__flipv,clear primary blooming
train_35254__rot30,clear primary blooming
train_35254__rot60,clear primary blooming
train_35254__trans20_10,clear primary blooming
train_35290,blooming clear primary
train_35290__fliph,blooming clear primary
train_35290__flipv,blooming clear primary
train_35290__rot30,blooming clear primary
train_35290__rot60,blooming clear primary
train_35290__trans20_10,blooming clear primary
train_35304,bare_ground clear cultivation habitation primary
train_35304__fliph,bare_ground clear cultivation habitation primary
train_35304__flipv,bare_ground clear cultivation habitation primary
train_35304__rot30,bare_ground clear cultivation habitation primary
train_35304__rot60,bare_ground clear cultivation habitation primary
train_35304__trans20_10,bare_ground clear cultivation habitation primary
train_35321,agriculture artisinal_mine clear cultivation primary
train_35321__fliph,agriculture artisinal_mine clear cultivation primary
train_35321__flipv,agriculture artisinal_mine clear cultivation primary
train_35321__rot30,agriculture artisinal_mine clear cultivation primary
train_35321__rot60,agriculture artisinal_mine clear cultivation primary
train_35321__trans20_10,agriculture artisinal_mine clear cultivation primary
train_35331,agriculture partly_cloudy primary selective_logging
train_35331__fliph,agriculture partly_cloudy primary selective_logging
train_35331__flipv,agriculture partly_cloudy primary selective_logging
train_35331__rot30,agriculture partly_cloudy primary selective_logging
train_35331__rot60,agriculture partly_cloudy primary selective_logging
train_35331__trans20_10,agriculture partly_cloudy primary selective_logging
train_35333,bare_ground clear primary
train_35333__fliph,bare_ground clear primary
train_35333__flipv,bare_ground clear primary
train_35333__rot30,bare_ground clear primary
train_35333__rot60,bare_ground clear primary
train_35333__trans20_10,bare_ground clear primary
train_35349,agriculture bare_ground clear cultivation primary
train_35349__fliph,agriculture bare_ground clear cultivation primary
train_35349__flipv,agriculture bare_ground clear cultivation primary
train_35349__rot30,agriculture bare_ground clear cultivation primary
train_35349__rot60,agriculture bare_ground clear cultivation primary
train_35349__trans20_10,agriculture bare_ground clear cultivation primary
train_35355,clear primary blooming
train_35355__fliph,clear primary blooming
train_35355__flipv,clear primary blooming
train_35355__rot30,clear primary blooming
train_35355__rot60,clear primary blooming
train_35355__trans20_10,clear primary blooming
train_35358,artisinal_mine partly_cloudy primary water
train_35358__fliph,artisinal_mine partly_cloudy primary water
train_35358__flipv,artisinal_mine partly_cloudy primary water
train_35358__rot30,artisinal_mine partly_cloudy primary water
train_35358__rot60,artisinal_mine partly_cloudy primary water
train_35358__trans20_10,artisinal_mine partly_cloudy primary water
train_35377,bare_ground partly_cloudy
train_35377__fliph,bare_ground partly_cloudy
train_35377__flipv,bare_ground partly_cloudy
train_35377__rot30,bare_ground partly_cloudy
train_35377__rot60,bare_ground partly_cloudy
train_35377__trans20_10,bare_ground partly_cloudy
train_35420,blooming clear primary water
train_35420__fliph,blooming clear primary water
train_35420__flipv,blooming clear primary water
train_35420__rot30,blooming clear primary water
train_35420__rot60,blooming clear primary water
train_35420__trans20_10,blooming clear primary water
train_35444,bare_ground clear primary
train_35444__fliph,bare_ground clear primary
train_35444__flipv,bare_ground clear primary
train_35444__rot30,bare_ground clear primary
train_35444__rot60,bare_ground clear primary
train_35444__trans20_10,bare_ground clear primary
train_35451,agriculture artisinal_mine clear cultivation primary road water
train_35451__fliph,agriculture artisinal_mine clear cultivation primary road water
train_35451__flipv,agriculture artisinal_mine clear cultivation primary road water
train_35451__rot30,agriculture artisinal_mine clear cultivation primary road water
train_35451__rot60,agriculture artisinal_mine clear cultivation primary road water
train_35451__trans20_10,agriculture artisinal_mine clear cultivation primary road water
train_35456,clear primary blooming
train_35456__fliph,clear primary blooming
train_35456__flipv,clear primary blooming
train_35456__rot30,clear primary blooming
train_35456__rot60,clear primary blooming
train_35456__trans20_10,clear primary blooming
train_35469,bare_ground clear cultivation habitation primary
train_35469__fliph,bare_ground clear cultivation habitation primary
train_35469__flipv,bare_ground clear cultivation habitation primary
train_35469__rot30,bare_ground clear cultivation habitation primary
train_35469__rot60,bare_ground clear cultivation habitation primary
train_35469__trans20_10,bare_ground clear cultivation habitation primary
train_35472,bare_ground clear cultivation habitation primary
train_35472__fliph,bare_ground clear cultivation habitation primary
train_35472__flipv,bare_ground clear cultivation habitation primary
train_35472__rot30,bare_ground clear cultivation habitation primary
train_35472__rot60,bare_ground clear cultivation habitation primary
train_35472__trans20_10,bare_ground clear cultivation habitation primary
train_35473,bare_ground clear road
train_35473__fliph,bare_ground clear road
train_35473__flipv,bare_ground clear road
train_35473__rot30,bare_ground clear road
train_35473__rot60,bare_ground clear road
train_35473__trans20_10,bare_ground clear road
train_35477,bare_ground clear primary water
train_35477__fliph,bare_ground clear primary water
train_35477__flipv,bare_ground clear primary water
train_35477__rot30,bare_ground clear primary water
train_35477__rot60,bare_ground clear primary water
train_35477__trans20_10,bare_ground clear primary water
train_35524,artisinal_mine clear primary water
train_35524__fliph,artisinal_mine clear primary water
train_35524__flipv,artisinal_mine clear primary water
train_35524__rot30,artisinal_mine clear primary water
train_35524__rot60,artisinal_mine clear primary water
train_35524__trans20_10,artisinal_mine clear primary water
train_35535,bare_ground clear primary
train_35535__fliph,bare_ground clear primary
train_35535__flipv,bare_ground clear primary
train_35535__rot30,bare_ground clear primary
train_35535__rot60,bare_ground clear primary
train_35535__trans20_10,bare_ground clear primary
train_35558,conventional_mine partly_cloudy primary
train_35558__fliph,conventional_mine partly_cloudy primary
train_35558__flipv,conventional_mine partly_cloudy primary
train_35558__rot30,conventional_mine partly_cloudy primary
train_35558__rot60,conventional_mine partly_cloudy primary
train_35558__trans20_10,conventional_mine partly_cloudy primary
train_35563,bare_ground clear habitation primary road
train_35563__fliph,bare_ground clear habitation primary road
train_35563__flipv,bare_ground clear habitation primary road
train_35563__rot30,bare_ground clear habitation primary road
train_35563__rot60,bare_ground clear habitation primary road
train_35563__trans20_10,bare_ground clear habitation primary road
train_35565,agriculture clear primary road selective_logging
train_35565__fliph,agriculture clear primary road selective_logging
train_35565__flipv,agriculture clear primary road selective_logging
train_35565__rot30,agriculture clear primary road selective_logging
train_35565__rot60,agriculture clear primary road selective_logging
train_35565__trans20_10,agriculture clear primary road selective_logging
train_35588,clear cultivation primary slash_burn
train_35588__fliph,clear cultivation primary slash_burn
train_35588__flipv,clear cultivation primary slash_burn
train_35588__rot30,clear cultivation primary slash_burn
train_35588__rot60,clear cultivation primary slash_burn
train_35588__trans20_10,clear cultivation primary slash_burn
train_35624,clear cultivation primary slash_burn
train_35624__fliph,clear cultivation primary slash_burn
train_35624__flipv,clear cultivation primary slash_burn
train_35624__rot30,clear cultivation primary slash_burn
train_35624__rot60,clear cultivation primary slash_burn
train_35624__trans20_10,clear cultivation primary slash_burn
train_35628,bare_ground clear road
train_35628__fliph,bare_ground clear road
train_35628__flipv,bare_ground clear road
train_35628__rot30,bare_ground clear road
train_35628__rot60,bare_ground clear road
train_35628__trans20_10,bare_ground clear road
train_35633,clear cultivation primary slash_burn
train_35633__fliph,clear cultivation primary slash_burn
train_35633__flipv,clear cultivation primary slash_burn
train_35633__rot30,clear cultivation primary slash_burn
train_35633__rot60,clear cultivation primary slash_burn
train_35633__trans20_10,clear cultivation primary slash_burn
train_35635,bare_ground habitation haze primary water
train_35635__fliph,bare_ground habitation haze primary water
train_35635__flipv,bare_ground habitation haze primary water
train_35635__rot30,bare_ground habitation haze primary water
train_35635__rot60,bare_ground habitation haze primary water
train_35635__trans20_10,bare_ground habitation haze primary water
train_35715,bare_ground clear habitation primary
train_35715__fliph,bare_ground clear habitation primary
train_35715__flipv,bare_ground clear habitation primary
train_35715__rot30,bare_ground clear habitation primary
train_35715__rot60,bare_ground clear habitation primary
train_35715__trans20_10,bare_ground clear habitation primary
train_35745,bare_ground clear primary
train_35745__fliph,bare_ground clear primary
train_35745__flipv,bare_ground clear primary
train_35745__rot30,bare_ground clear primary
train_35745__rot60,bare_ground clear primary
train_35745__trans20_10,bare_ground clear primary
train_35747,bare_ground clear habitation road
train_35747__fliph,bare_ground clear habitation road
train_35747__flipv,bare_ground clear habitation road
train_35747__rot30,bare_ground clear habitation road
train_35747__rot60,bare_ground clear habitation road
train_35747__trans20_10,bare_ground clear habitation road
train_35802,agriculture bare_ground clear primary road water
train_35802__fliph,agriculture bare_ground clear primary road water
train_35802__flipv,agriculture bare_ground clear primary road water
train_35802__rot30,agriculture bare_ground clear primary road water
train_35802__rot60,agriculture bare_ground clear primary road water
train_35802__trans20_10,agriculture bare_ground clear primary road water
train_35818,bare_ground partly_cloudy primary water
train_35818__fliph,bare_ground partly_cloudy primary water
train_35818__flipv,bare_ground partly_cloudy primary water
train_35818__rot30,bare_ground partly_cloudy primary water
train_35818__rot60,bare_ground partly_cloudy primary water
train_35818__trans20_10,bare_ground partly_cloudy primary water
train_35825,agriculture clear primary slash_burn
train_35825__fliph,agriculture clear primary slash_burn
train_35825__flipv,agriculture clear primary slash_burn
train_35825__rot30,agriculture clear primary slash_burn
train_35825__rot60,agriculture clear primary slash_burn
train_35825__trans20_10,agriculture clear primary slash_burn
train_35843,clear primary selective_logging
train_35843__fliph,clear primary selective_logging
train_35843__flipv,clear primary selective_logging
train_35843__rot30,clear primary selective_logging
train_35843__rot60,clear primary selective_logging
train_35843__trans20_10,clear primary selective_logging
train_35863,artisinal_mine bare_ground clear habitation primary road water
train_35863__fliph,artisinal_mine bare_ground clear habitation primary road water
train_35863__flipv,artisinal_mine bare_ground clear habitation primary road water
train_35863__rot30,artisinal_mine bare_ground clear habitation primary road water
train_35863__rot60,artisinal_mine bare_ground clear habitation primary road water
train_35863__trans20_10,artisinal_mine bare_ground clear habitation primary road water
train_35878,clear primary road selective_logging
train_35878__fliph,clear primary road selective_logging
train_35878__flipv,clear primary road selective_logging
train_35878__rot30,clear primary road selective_logging
train_35878__rot60,clear primary road selective_logging
train_35878__trans20_10,clear primary road selective_logging
train_35884,clear primary selective_logging
train_35884__fliph,clear primary selective_logging
train_35884__flipv,clear primary selective_logging
train_35884__rot30,clear primary selective_logging
train_35884__rot60,clear primary selective_logging
train_35884__trans20_10,clear primary selective_logging
train_35894,artisinal_mine clear primary water
train_35894__fliph,artisinal_mine clear primary water
train_35894__flipv,artisinal_mine clear primary water
train_35894__rot30,artisinal_mine clear primary water
train_35894__rot60,artisinal_mine clear primary water
train_35894__trans20_10,artisinal_mine clear primary water
train_35905,clear cultivation primary slash_burn
train_35905__fliph,clear cultivation primary slash_burn
train_35905__flipv,clear cultivation primary slash_burn
train_35905__rot30,clear cultivation primary slash_burn
train_35905__rot60,clear cultivation primary slash_burn
train_35905__trans20_10,clear cultivation primary slash_burn
train_35911,bare_ground clear
train_35911__fliph,bare_ground clear
train_35911__flipv,bare_ground clear
train_35911__rot30,bare_ground clear
train_35911__rot60,bare_ground clear
train_35911__trans20_10,bare_ground clear
train_35954,clear primary road selective_logging water
train_35954__fliph,clear primary road selective_logging water
train_35954__flipv,clear primary road selective_logging water
train_35954__rot30,clear primary road selective_logging water
train_35954__rot60,clear primary road selective_logging water
train_35954__trans20_10,clear primary road selective_logging water
train_35976,agriculture bare_ground clear cultivation primary
train_35976__fliph,agriculture bare_ground clear cultivation primary
train_35976__flipv,agriculture bare_ground clear cultivation primary
train_35976__rot30,agriculture bare_ground clear cultivation primary
train_35976__rot60,agriculture bare_ground clear cultivation primary
train_35976__trans20_10,agriculture bare_ground clear cultivation primary
train_35984,bare_ground clear primary
train_35984__fliph,bare_ground clear primary
train_35984__flipv,bare_ground clear primary
train_35984__rot30,bare_ground clear primary
train_35984__rot60,bare_ground clear primary
train_35984__trans20_10,bare_ground clear primary
train_35990,agriculture partly_cloudy primary slash_burn
train_35990__fliph,agriculture partly_cloudy primary slash_burn
train_35990__flipv,agriculture partly_cloudy primary slash_burn
train_35990__rot30,agriculture partly_cloudy primary slash_burn
train_35990__rot60,agriculture partly_cloudy primary slash_burn
train_35990__trans20_10,agriculture partly_cloudy primary slash_burn
train_36017,artisinal_mine clear primary water
train_36017__fliph,artisinal_mine clear primary water
train_36017__flipv,artisinal_mine clear primary water
train_36017__rot30,artisinal_mine clear primary water
train_36017__rot60,artisinal_mine clear primary water
train_36017__trans20_10,artisinal_mine clear primary water
train_36019,artisinal_mine partly_cloudy primary water
train_36019__fliph,artisinal_mine partly_cloudy primary water
train_36019__flipv,artisinal_mine partly_cloudy primary water
train_36019__rot30,artisinal_mine partly_cloudy primary water
train_36019__rot60,artisinal_mine partly_cloudy primary water
train_36019__trans20_10,artisinal_mine partly_cloudy primary water
train_36022,agriculture clear primary slash_burn
train_36022__fliph,agriculture clear primary slash_burn
train_36022__flipv,agriculture clear primary slash_burn
train_36022__rot30,agriculture clear primary slash_burn
train_36022__rot60,agriculture clear primary slash_burn
train_36022__trans20_10,agriculture clear primary slash_burn
train_36041,artisinal_mine clear primary water
train_36041__fliph,artisinal_mine clear primary water
train_36041__flipv,artisinal_mine clear primary water
train_36041__rot30,artisinal_mine clear primary water
train_36041__rot60,artisinal_mine clear primary water
train_36041__trans20_10,artisinal_mine clear primary water
train_36056,clear primary selective_logging
train_36056__fliph,clear primary selective_logging
train_36056__flipv,clear primary selective_logging
train_36056__rot30,clear primary selective_logging
train_36056__rot60,clear primary selective_logging
train_36056__trans20_10,clear primary selective_logging
train_36068,artisinal_mine clear primary water
train_36068__fliph,artisinal_mine clear primary water
train_36068__flipv,artisinal_mine clear primary water
train_36068__rot30,artisinal_mine clear primary water
